"state1","place1","mi_to_place","state2","place2"
"01","02908",20.7084432222975,"01","54582"
"01","02908",20.7283213823794,"01","71280"
"01","02908",21.0055749279424,"01","12070"
"01","02908",21.5038095781245,"01","63984"
"01","02908",21.5427008715507,"01","15256"
"01","02908",21.7204134431882,"01","43888"
"01","02908",22.280804088135,"01","76944"
"01","02908",22.3350403656754,"01","53448"
"01","02908",23.0388461570642,"01","01180"
"01","02908",23.1692706777837,"01","21328"
"01","02908",24.0460388386795,"01","76208"
"01","02908",24.3643877426838,"01","07456"
"01","02908",24.6378911917438,"01","60648"
"01","02908",24.821856421627,"01","68280"
"01","02908",24.9342781374932,"01","31348"
"01","02956",10.7494129723376,"01","23488"
"01","02956",11.1796750354819,"01","51264"
"01","02956",11.617508866859,"01","45784"
"01","02956",12.0539811258025,"01","33472"
"01","02956",14.3852870112581,"01","20104"
"01","02956",14.6530537666967,"01","76872"
"01","02956",16.0101226888982,"01","02260"
"01","02956",16.0336401412139,"01","34816"
"01","02956",16.5959921514408,"47","01640"
"01","02956",17.4103100303099,"01","76824"
"01","02956",17.5034928442439,"01","63912"
"01","02956",17.9584154787507,"01","62472"
"01","02956",18.3253555524545,"01","42352"
"01","02956",19.242758234867,"01","66216"
"01","02956",19.808262489763,"47","23660"
"01","02956",20.7152095252313,"01","01756"
"01","02956",21.3593912815479,"01","55044"
"01","02956",21.9654978055971,"01","48112"
"01","02956",21.9858299280629,"47","49360"
"01","02956",22.7391878064694,"01","18040"
"01","02956",23.2146058128229,"01","71496"
"01","02956",23.3010800376628,"01","37000"
"01","02956",23.3563778400101,"01","33448"
"01","02956",23.8811159174671,"01","33808"
"01","02956",24.8723388115626,"01","51216"
"01","03004",12.4064177891725,"01","78120"
"01","03004",14.4636702604891,"01","26824"
"01","03004",15.6695710729129,"12","11362"
"01","03004",17.1532278005458,"01","47848"
"01","03004",18.4894155960213,"01","61536"
"01","03004",21.5146688458296,"01","24880"
"01","03004",21.5549543366563,"01","28312"
"01","03004",21.8442100843472,"12","08925"
"01","03004",22.0412221711009,"12","47000"
"01","03004",22.054899119264,"12","35425"
"01","03004",22.6854459808548,"01","09208"
"01","03004",23.1012360226632,"01","65016"
"01","03004",23.2360305287558,"01","64368"
"01","03004",23.9558015894773,"12","56955"
"01","03004",24.0537842011461,"01","22216"
"01","03028",3.82928759215165,"01","38032"
"01","03028",4.4928331523378,"01","63288"
"01","03028",4.99778887883095,"01","64656"
"01","03028",5.11562543493684,"01","72888"
"01","03028",6.24948787710096,"01","28696"
"01","03028",6.33902284509826,"01","28816"
"01","03028",6.69315290627919,"01","23224"
"01","03028",8.01304861850236,"01","63984"
"01","03028",8.8471373085733,"01","71832"
"01","03028",8.8636968072363,"01","12070"
"01","03028",10.9277828313509,"01","09457"
"01","03028",10.9477353500986,"01","79728"
"01","03028",11.1783160709849,"01","29992"
"01","03028",11.1912493794146,"01","01660"
"01","03028",11.6572265467749,"01","76208"
"01","03028",11.8886482928406,"01","54582"
"01","03028",12.6354507953932,"01","44160"
"01","03028",12.8672551881225,"01","68280"
"01","03028",13.1285182850671,"01","82176"
"01","03028",13.492847401366,"01","02908"
"01","03028",14.5610526821262,"01","56472"
"01","03028",14.7919242762318,"01","35392"
"01","03028",14.8341992991135,"01","07912"
"01","03028",15.476608914675,"01","16080"
"01","03028",16.5632362843168,"01","63216"
"01","03028",17.1551387559238,"01","21328"
"01","03028",17.9293794196022,"01","71280"
"01","03028",18.5365552825673,"01","34480"
"01","03028",18.5880460656869,"01","03820"
"01","03028",19.3700545713844,"01","74160"
"01","03028",19.8095210698713,"01","00988"
"01","03028",20.6159540980418,"01","01180"
"01","03028",21.3469793836537,"01","57000"
"01","03028",21.7334256293659,"01","66408"
"01","03028",21.8298213449825,"01","18856"
"01","03028",23.2858425639339,"01","01396"
"01","03028",23.4689982334215,"01","80352"
"01","03028",23.731637139081,"01","42016"
"01","03028",23.9735446443119,"01","16600"
"01","03028",24.2370570132851,"01","38272"
"01","03028",24.4090553660269,"01","67608"
"01","03076",6.340299860518,"01","43744"
"01","03076",7.40760814928308,"01","57048"
"01","03076",9.69346793997122,"01","80256"
"01","03076",11.0321477007343,"01","55440"
"01","03076",16.3152768241141,"01","11680"
"01","03076",16.3940179833897,"01","19216"
"01","03076",16.9144675815524,"01","77304"
"01","03076",19.3505758243639,"01","64040"
"01","03076",20.804159938896,"01","40672"
"01","03076",21.4529524924238,"01","28024"
"01","03076",21.8102992689564,"01","36592"
"01","03076",22.4805045012863,"01","19336"
"01","03076",22.6277098385294,"01","71190"
"01","03076",22.8576121951269,"01","78204"
"01","03076",23.81161643413,"01","41296"
"01","03076",23.9703815967157,"01","74688"
"01","03220",9.7665624898851,"01","81912"
"01","03220",11.1447716041443,"01","44536"
"01","03220",11.6959475315787,"01","62328"
"01","03220",12.6500925984593,"01","05692"
"01","03220",15.6533455072028,"01","60264"
"01","03220",16.0274244262487,"01","06460"
"01","03220",16.8829669269833,"01","51520"
"01","03220",17.2542385617344,"01","48712"
"01","03220",17.8943371475316,"01","33712"
"01","03220",19.0486936650491,"01","20008"
"01","03220",19.4145272935009,"01","30808"
"01","03220",19.8470618777803,"01","17176"
"01","03220",20.3096660956471,"01","23656"
"01","03220",20.3724974459884,"01","46600"
"01","03220",20.6794425409333,"01","69180"
"01","03220",21.9527958512654,"01","69120"
"01","03220",22.1254758813339,"01","78232"
"01","03220",23.5317508605742,"01","51000"
"01","03220",23.6191898414166,"01","35752"
"01","03364",2.56759490215935,"01","02836"
"01","03364",2.57419830667958,"01","18088"
"01","03364",5.41468435614714,"01","80376"
"01","03364",8.41446118805433,"01","21184"
"01","03364",8.4822904273456,"01","40072"
"01","03364",8.76762231123807,"01","17824"
"01","03364",10.2325727656849,"01","64152"
"01","03364",11.2600614081922,"01","30760"
"01","03364",11.647699758619,"01","75096"
"01","03364",12.1738557930411,"01","45904"
"01","03364",12.786043681941,"01","16744"
"01","03364",12.9520422535633,"01","33856"
"01","03364",13.079481758881,"01","32056"
"01","03364",13.9617503115454,"01","53256"
"01","03364",14.5944429010598,"13","14472"
"01","03364",14.6271192047677,"01","46264"
"01","03364",15.7643903155112,"01","48400"
"01","03364",16.7784080013138,"12","42650"
"01","03364",16.9859151256382,"01","54600"
"01","03364",17.4075881869912,"12","09900"
"01","03364",17.9584659425755,"01","32656"
"01","03364",17.9901445265473,"01","59832"
"01","03364",18.621085644705,"13","41792"
"01","03364",19.4470785933377,"01","71040"
"01","03364",19.8355365565961,"12","03725"
"01","03364",20.5207352939548,"12","27000"
"01","03364",21.3975792660666,"01","54480"
"01","03364",21.849098777279,"12","35200"
"01","03364",22.322828693828,"12","27600"
"01","03364",24.5690400278902,"12","48900"
"01","03364",24.9023959347105,"01","33424"
"01","03508",3.42481220300414,"01","18304"
"01","03508",5.10297748572078,"01","68352"
"01","03508",6.51631812873648,"01","10456"
"01","03508",7.6077345090701,"01","68160"
"01","03508",9.69109566948159,"01","52680"
"01","03508",10.9902639188011,"01","14392"
"01","03508",11.0493294907176,"01","14968"
"01","03508",11.4373154201886,"01","52608"
"01","03508",12.1801614109215,"01","62496"
"01","03508",13.8714502425632,"01","32248"
"01","03508",14.7169173205125,"01","04660"
"01","03508",16.0376051784566,"01","11488"
"01","03508",16.6054382378913,"01","71976"
"01","03508",17.9048751012033,"01","25216"
"01","03508",18.1015196106341,"01","15064"
"01","03508",18.1647892166513,"01","50000"
"01","03508",19.1187111738288,"01","46192"
"01","03508",21.8399624235398,"01","19648"
"01","03508",23.3933590612728,"01","44608"
"01","03508",23.660378824726,"01","45472"
"01","03508",23.6826908672023,"01","70632"
"01","03556",3.85934826928239,"01","57120"
"01","03556",4.42944467741147,"01","36088"
"01","03556",4.69425991282005,"01","68016"
"01","03556",5.97618038032476,"01","57024"
"01","03556",9.22863937789966,"01","42808"
"01","03556",9.31162554493793,"01","33904"
"01","03556",9.37619927321562,"01","01708"
"01","03556",10.5021795870556,"01","40096"
"01","03556",12.2479147640609,"01","28936"
"01","03556",12.7957871382269,"01","12160"
"01","03556",13.7369293420168,"01","64776"
"01","03556",13.9970661428337,"01","21448"
"01","03556",16.3605435701551,"01","23296"
"01","03556",18.400526066038,"01","63768"
"01","03556",19.3252668453449,"01","26848"
"01","03556",19.6893960471925,"01","09016"
"01","03556",20.0559615826715,"01","43816"
"01","03556",20.7710699210109,"01","67800"
"01","03556",22.6649387856492,"12","55475"
"01","03556",23.7052232983625,"01","53856"
"01","03556",24.9745906821928,"12","39650"
"01","03676",4.28710545113472,"01","39088"
"01","03676",4.59137942287786,"01","25384"
"01","03676",6.47438979425267,"01","35560"
"01","03676",7.8137390325232,"01","02116"
"01","03676",10.0378720936876,"01","24688"
"01","03676",11.5141163499024,"01","22504"
"01","03676",12.8750065179968,"01","07456"
"01","03676",13.45985925204,"01","77784"
"01","03676",14.4020773302554,"01","18976"
"01","03676",14.8109343486018,"01","71900"
"01","03676",15.3420760523996,"01","74160"
"01","03676",15.874938615603,"01","71280"
"01","03676",16.2532951735234,"01","32968"
"01","03676",17.4556717760484,"01","21328"
"01","03676",17.8017587246881,"01","71496"
"01","03676",17.9904508545112,"01","30496"
"01","03676",18.2132352607061,"01","15472"
"01","03676",18.7770749274909,"01","29032"
"01","03676",18.9467310779236,"01","25648"
"01","03676",19.4325091957659,"01","53448"
"01","03676",19.535275857778,"01","66408"
"01","03676",20.3461841314845,"01","81528"
"01","03676",21.6030880314272,"01","20955"
"01","03676",21.667862181234,"01","32416"
"01","03676",22.1807436960216,"01","54168"
"01","03676",22.614999934889,"01","33448"
"01","03676",22.731544276094,"01","57000"
"01","03676",22.7350888793407,"01","00988"
"01","03676",22.846767323284,"01","79728"
"01","03676",23.1282046435311,"01","01660"
"01","03676",23.4680824377349,"01","54582"
"01","03676",23.4879648827535,"01","09457"
"01","03676",23.9551169487034,"01","62472"
"01","03676",24.0789596945145,"01","57504"
"01","03676",24.1419384870595,"01","76824"
"01","03676",24.9758009569107,"01","01396"
"01","03724",12.1282844306936,"01","15376"
"01","03724",12.4457681057414,"01","24568"
"01","03724",14.5261986169541,"01","07672"
"01","03724",14.846445654298,"01","00124"
"01","03724",15.4457285178148,"01","44344"
"01","03724",17.6233524581887,"13","30816"
"01","03724",17.7835694345848,"13","32528"
"01","03724",19.1387099774697,"01","15640"
"01","03724",24.6662226582596,"01","48424"
"01","03724",24.7388000095915,"01","54600"
"01","03724",24.8199072629303,"13","17580"
"01","03820",4.25854089133924,"01","35392"
"01","03820",5.75872935508492,"01","16080"
"01","03820",7.25114098536299,"01","76208"
"01","03820",9.59929114339885,"01","29992"
"01","03820",10.9223776401096,"01","42016"
"01","03820",11.5213739193831,"01","44160"
"01","03820",11.8758898102737,"01","13648"
"01","03820",12.4151805183819,"01","28696"
"01","03820",12.440250697295,"01","59640"
"01","03820",13.2826144481503,"01","53232"
"01","03820",13.9963319197149,"01","63984"
"01","03820",14.3550095566087,"01","72408"
"01","03820",14.4919455729668,"01","67920"
"01","03820",15.0751807276832,"01","38272"
"01","03820",15.453704017295,"01","71832"
"01","03820",17.1170960274849,"01","16600"
"01","03820",17.5402578396836,"01","63288"
"01","03820",17.5471799698645,"01","64656"
"01","03820",17.9222031360465,"01","80352"
"01","03820",17.9833943263816,"01","82176"
"01","03820",18.3132564882966,"01","01180"
"01","03820",18.3236986860305,"01","12760"
"01","03820",18.5880460656869,"01","03028"
"01","03820",19.2138538414898,"01","82104"
"01","03820",19.6584184466678,"01","12070"
"01","03820",19.945106101085,"01","38032"
"01","03820",20.745577625961,"01","56472"
"01","03820",21.0497087016064,"01","68280"
"01","03820",21.2676141394592,"01","23224"
"01","03820",21.4967870475671,"01","18856"
"01","03820",21.6665038805688,"01","67608"
"01","03820",21.8983723178557,"01","29296"
"01","03820",23.1755635329917,"01","72888"
"01","03820",23.7558242309601,"01","07912"
"01","03820",24.0491541622077,"01","23176"
"01","03820",24.0730060330258,"01","01852"
"01","03820",24.6354800192195,"01","14728"
"01","03820",24.7147287568106,"01","28816"
"01","03940",6.69960763416561,"01","10240"
"01","03940",7.5834188866377,"01","76920"
"01","03940",15.0901092056719,"01","15640"
"01","03940",16.4820127616121,"01","44344"
"01","03940",16.5613659591702,"01","02428"
"01","03940",18.0380492333219,"01","30880"
"01","03940",21.6984774494373,"01","59328"
"01","03940",22.1121945816614,"01","30160"
"01","03940",22.1297397732899,"01","07672"
"01","03940",22.5731867890388,"01","15376"
"01","03940",23.6700545641546,"01","77880"
"01","04660",12.3111447872266,"01","71976"
"01","04660",13.7342885381795,"01","18304"
"01","04660",13.7606468172819,"01","44608"
"01","04660",14.7169173205125,"01","03508"
"01","04660",17.0094495614032,"01","68352"
"01","04660",17.3921015278772,"01","10456"
"01","04660",19.077156568156,"01","68160"
"01","04660",19.0918050112479,"01","19648"
"01","04660",19.2835354332625,"01","52680"
"01","04660",19.4769410248303,"01","14392"
"01","04660",19.8938727760522,"01","52608"
"01","04660",22.2518962904821,"01","62496"
"01","04660",22.9047787326596,"01","65208"
"01","04660",23.2872642790867,"01","11488"
"01","04660",23.4130389326387,"01","70536"
"01","04660",24.1832275350066,"01","50000"
"01","04684",6.57380043455264,"01","31024"
"01","04684",10.1177613586794,"01","75768"
"01","04684",11.0268911289564,"01","05212"
"01","04684",11.7134539950842,"01","19744"
"01","04684",12.3888289508654,"01","76320"
"01","04684",15.4667225439346,"28","31460"
"01","04684",15.9010233742162,"28","49240"
"01","04684",17.6819460815495,"28","22900"
"01","04684",17.7731434345126,"28","55360"
"01","04684",18.2589477159174,"28","06180"
"01","04684",20.4681671668567,"01","50000"
"01","04684",21.8875867921503,"01","61488"
"01","04684",22.5170428541098,"28","34340"
"01","04684",23.505135618976,"28","77080"
"01","04684",23.6019167089335,"28","26860"
"01","04684",24.0222512316934,"01","25240"
"01","04852",5.62708148852529,"01","32704"
"01","04852",6.63915970475368,"01","59496"
"01","04852",6.77943721174066,"01","32560"
"01","04852",9.53540804753843,"01","72672"
"01","04852",13.064233829797,"01","53376"
"01","04852",13.1951039313815,"01","35200"
"01","04852",16.2338196121212,"01","09424"
"01","04852",16.5811511248778,"01","44800"
"01","04852",16.8268068377105,"01","32848"
"01","04852",17.3069192555912,"01","67056"
"01","04852",17.3653029136499,"01","05140"
"01","04852",19.1513402091276,"01","21280"
"01","04852",19.8697313312274,"01","77352"
"01","04852",21.5393149223832,"01","78984"
"01","04852",21.7288951567554,"01","32224"
"01","04852",22.5554825014196,"01","53400"
"01","04852",22.8437862863858,"01","82992"
"01","04852",23.3257695541339,"01","32536"
"01","04852",23.580886630416,"01","43648"
"01","04852",23.6460933158013,"01","23344"
"01","04900",8.92228765886754,"01","79272"
"01","04900",10.8158497931765,"01","59232"
"01","04900",14.9034963578113,"01","55848"
"01","04900",16.0903276429434,"01","59880"
"01","04900",16.5444085041601,"01","50192"
"01","04900",18.9464819617311,"01","11512"
"01","04900",22.4272049715858,"01","64368"
"01","04900",22.4547411089078,"01","83976"
"01","04900",22.6383303460108,"01","24880"
"01","04900",23.3248790417999,"01","28312"
"01","04900",23.6853061801478,"01","08680"
"01","04900",24.8468846407526,"01","24808"
"01","04948",6.74418691991975,"01","73728"
"01","04948",7.61900299034235,"01","32224"
"01","04948",8.70082723905325,"01","32536"
"01","04948",10.4778690153346,"01","77352"
"01","04948",10.5071340021792,"01","20392"
"01","04948",12.8026141098529,"28","26780"
"01","04948",13.1820901535413,"01","82992"
"01","04948",13.3056957634956,"01","78480"
"01","04948",14.3462070743982,"01","32848"
"01","04948",15.7520298911006,"01","09424"
"01","04948",16.8443254279555,"01","29944"
"01","04948",19.9361461106087,"01","25840"
"01","04948",20.3229876666486,"01","05164"
"01","04948",22.9138223762409,"28","30980"
"01","04948",23.0458781184001,"01","23344"
"01","04948",23.4234247521334,"28","68720"
"01","04948",24.3682343924019,"28","74400"
"01","04948",24.580224457892,"01","39520"
"01","04948",24.6529009215669,"28","10460"
"01","05140",7.90029881671173,"01","67056"
"01","05140",9.41412388979795,"01","72672"
"01","05140",10.3161165308051,"01","35200"
"01","05140",12.2815361799205,"01","59496"
"01","05140",13.2204780064806,"01","78984"
"01","05140",13.6895924520067,"01","43648"
"01","05140",14.3134411928648,"01","32560"
"01","05140",15.8747537440466,"01","63576"
"01","05140",17.3653029136499,"01","04852"
"01","05140",18.5068418626884,"28","27940"
"01","05140",19.1342079887614,"01","77280"
"01","05140",19.8496394252882,"28","05100"
"01","05140",20.4276175187749,"01","14152"
"01","05140",21.4402249862699,"01","69648"
"01","05140",21.6987340074433,"01","32704"
"01","05140",22.6017443260802,"01","53016"
"01","05140",23.6060398189735,"28","73720"
"01","05140",24.0343223789332,"01","32848"
"01","05140",24.4401886075399,"01","42160"
"01","05164",5.90530272738684,"01","39520"
"01","05164",6.32792934071402,"01","25840"
"01","05164",11.0471391251999,"01","48808"
"01","05164",12.995792360636,"01","78480"
"01","05164",18.4673699097323,"01","05932"
"01","05164",19.5709956244743,"01","64104"
"01","05164",20.0664139611737,"01","29944"
"01","05164",20.0819185011397,"01","73728"
"01","05164",20.3229876666486,"01","04948"
"01","05164",20.4963120135201,"01","32536"
"01","05164",20.8731471913434,"01","82992"
"01","05164",22.8018958658416,"01","30736"
"01","05164",22.940662719322,"01","32224"
"01","05164",22.9594033526354,"28","10460"
"01","05164",23.3153440539498,"01","24472"
"01","05164",23.926989074626,"28","26780"
"01","05164",23.9419970648842,"01","77352"
"01","05164",24.7969053704018,"01","45316"
"01","05188",9.66414363667719,"01","84096"
"01","05188",9.66827299752133,"01","43720"
"01","05188",14.2744225371706,"01","18952"
"01","05188",15.7272869958862,"01","24256"
"01","05188",18.0330086303083,"01","20296"
"01","05188",18.0777666945428,"01","53112"
"01","05188",18.2785119518477,"01","58968"
"01","05188",19.9421421651919,"01","27376"
"01","05188",21.2431322248289,"01","23872"
"01","05188",21.8707363015883,"01","08104"
"01","05188",22.0216106070583,"28","73880"
"01","05188",22.0510469129196,"01","43384"
"01","05188",22.3597761341984,"01","62688"
"01","05188",22.7516276544935,"01","43240"
"01","05188",23.2397405606841,"28","39600"
"01","05188",24.3306493028103,"01","28768"
"01","05212",5.78209487068873,"01","75768"
"01","05212",8.81960576494964,"01","76320"
"01","05212",11.0268911289564,"01","04684"
"01","05212",11.7045718555473,"01","61488"
"01","05212",12.1590132209805,"01","50000"
"01","05212",13.5002530964097,"01","25240"
"01","05212",14.2331859000963,"01","31024"
"01","05212",15.5373966464365,"01","19648"
"01","05212",17.5468839990543,"01","19744"
"01","05212",19.3374217072434,"01","14392"
"01","05212",19.438334951569,"01","62496"
"01","05212",20.72542629554,"01","46072"
"01","05212",21.2817478362354,"01","71976"
"01","05212",21.5721582402839,"01","70536"
"01","05212",23.4380202979586,"01","68160"
"01","05212",23.4924759396055,"28","06180"
"01","05212",23.7593506673104,"28","31460"
"01","05212",24.329212180483,"01","65208"
"01","05212",24.9709651375801,"01","73872"
"01","05692",5.99529267657701,"01","81912"
"01","05692",11.5364019031062,"01","51520"
"01","05692",12.0681202537972,"01","69180"
"01","05692",12.0881937626649,"01","30808"
"01","05692",12.2673253536656,"01","44536"
"01","05692",12.6500925984593,"01","03220"
"01","05692",14.7447603092923,"01","69120"
"01","05692",16.431276126713,"01","33712"
"01","05692",17.6214862887281,"01","78232"
"01","05692",23.3624392288606,"01","62328"
"01","05692",24.9883734831871,"01","57240"
"01","05932",13.0099983676117,"01","25840"
"01","05932",13.0701863003019,"01","55992"
"01","05932",16.7061666369168,"01","12016"
"01","05932",16.7640286044922,"01","39280"
"01","05932",17.3183484376898,"01","29944"
"01","05932",17.8449753682085,"01","23344"
"01","05932",18.4673699097323,"01","05164"
"01","05932",19.4213344120343,"01","58272"
"01","05932",21.2967886353227,"01","82992"
"01","05932",22.5113259246031,"01","39520"
"01","05932",23.3439603395381,"01","53400"
"01","05932",23.4332745608474,"01","38416"
"01","05932",24.3252291033738,"01","17368"
"01","05932",24.5449196392468,"01","32536"
"01","05980",4.28628356785697,"01","36448"
"01","05980",4.63073608834253,"01","43336"
"01","05980",4.96042704304557,"01","09400"
"01","05980",6.4752008959972,"01","48376"
"01","05980",7.44945356993615,"01","16936"
"01","05980",7.46827965176459,"01","55152"
"01","05980",7.78300939501696,"01","25120"
"01","05980",8.12488705127436,"01","34024"
"01","05980",8.49227080047417,"01","61008"
"01","05980",9.58317580634068,"01","35896"
"01","05980",9.70047642920983,"01","65412"
"01","05980",10.3848614430231,"01","45208"
"01","05980",11.0575950266357,"01","23032"
"01","05980",11.1590448932107,"01","35800"
"01","05980",11.4335137921719,"01","74424"
"01","05980",11.5763924619092,"01","40928"
"01","05980",11.6623282813291,"01","09064"
"01","05980",11.755121136224,"01","49072"
"01","05980",12.4199890304805,"01","47728"
"01","05980",12.5800437128684,"01","52776"
"01","05980",12.970999702406,"01","37465"
"01","05980",13.6611362843691,"01","58848"
"01","05980",13.7969790513062,"01","00820"
"01","05980",14.6361563297837,"01","27088"
"01","05980",14.6951537115218,"01","07000"
"01","05980",14.7266717117872,"01","83640"
"01","05980",14.8030303290512,"01","78552"
"01","05980",15.5037471040749,"01","47740"
"01","05980",16.0098498723724,"01","51696"
"01","05980",16.232844510915,"01","00460"
"01","05980",17.1574332614147,"01","09500"
"01","05980",18.3920905473874,"01","50312"
"01","05980",18.7599811491105,"01","34490"
"01","05980",18.9551082706045,"01","09736"
"01","05980",19.2400657841962,"01","12040"
"01","05980",19.503479362104,"01","74976"
"01","05980",19.5370451595652,"01","80928"
"01","05980",19.571711903215,"01","14104"
"01","05980",19.6642474288032,"01","28552"
"01","05980",19.8611712163432,"01","31384"
"01","05980",19.9766398568068,"01","81336"
"01","05980",20.0537520754199,"01","78264"
"01","05980",20.6789057304384,"01","82872"
"01","05980",21.2071596698941,"01","69978"
"01","05980",21.3449383402407,"01","37864"
"01","05980",21.6779408070941,"01","11416"
"01","05980",21.940049577872,"01","52344"
"01","05980",22.5324586515177,"01","09808"
"01","05980",23.0872132339051,"01","29056"
"01","05980",24.3578285835175,"01","16768"
"01","06460",13.1183569079436,"01","46504"
"01","06460",13.4943644232256,"01","15136"
"01","06460",13.6814232104745,"01","46600"
"01","06460",15.880553504856,"01","60264"
"01","06460",16.0274244262487,"01","03220"
"01","06460",17.7457236331125,"01","76080"
"01","06460",19.2713122450858,"01","20008"
"01","06460",19.9249381195871,"01","62328"
"01","06460",21.4746692621276,"01","38608"
"01","06460",22.3047513988479,"01","35752"
"01","06460",22.3110657518627,"01","78232"
"01","06460",22.3795119058776,"01","48712"
"01","06460",23.1616519560594,"01","23656"
"01","06460",24.9431783642484,"01","81912"
"01","07000",4.47348479551901,"01","51696"
"01","07000",4.76497706050886,"01","35800"
"01","07000",5.05221841245245,"01","74976"
"01","07000",5.64858903064936,"01","78552"
"01","07000",6.23424647161322,"01","28552"
"01","07000",6.64074609849369,"01","27088"
"01","07000",7.82988699236407,"01","25120"
"01","07000",7.95899277033265,"01","37864"
"01","07000",8.05373848140617,"01","45208"
"01","07000",8.17179044467572,"01","49072"
"01","07000",8.69656825761221,"01","48376"
"01","07000",8.75531282980898,"01","09500"
"01","07000",8.85698479299479,"01","23032"
"01","07000",9.54936241017437,"01","09736"
"01","07000",10.13054660081,"01","43336"
"01","07000",10.1875397638943,"01","52776"
"01","07000",10.3234594489266,"01","29056"
"01","07000",10.4003020435363,"01","13264"
"01","07000",10.4050431690586,"01","35896"
"01","07000",10.4053219527486,"01","09400"
"01","07000",10.5832630504869,"01","61008"
"01","07000",10.640722211019,"01","47740"
"01","07000",11.1968930912934,"01","52344"
"01","07000",11.2137061118632,"01","12040"
"01","07000",11.4664684812052,"01","00460"
"01","07000",11.6612702938294,"01","47728"
"01","07000",11.8723062534524,"01","37465"
"01","07000",12.277481585167,"01","31348"
"01","07000",12.5041905150922,"01","34490"
"01","07000",12.7342111573293,"01","69978"
"01","07000",13.2471059001657,"01","31384"
"01","07000",13.3719676797435,"01","74424"
"01","07000",13.6825815075393,"01","41968"
"01","07000",14.2469260933835,"01","60648"
"01","07000",14.3995042223466,"01","36448"
"01","07000",14.5755109794383,"01","58848"
"01","07000",14.6344790835237,"01","16936"
"01","07000",14.6951537115218,"01","05980"
"01","07000",14.8341098160935,"01","76944"
"01","07000",15.1546834942181,"01","51456"
"01","07000",15.5613119661793,"01","21890"
"01","07000",16.1098152300873,"01","15256"
"01","07000",16.2536675113808,"01","78312"
"01","07000",16.625000335095,"01","65412"
"01","07000",16.7747131701785,"01","14104"
"01","07000",17.1637883313125,"01","39856"
"01","07000",17.2647385037123,"01","34024"
"01","07000",17.5963145194082,"01","81336"
"01","07000",18.34124695754,"01","51096"
"01","07000",18.3770969668103,"01","81504"
"01","07000",19.9048371880756,"01","79944"
"01","07000",20.3312567648797,"01","02320"
"01","07000",20.3487866001662,"01","73056"
"01","07000",20.4023479312051,"01","76680"
"01","07000",20.5933745333923,"01","55152"
"01","07000",20.7819506945312,"01","17968"
"01","07000",20.9557316976929,"01","73848"
"01","07000",21.4376963355086,"01","46696"
"01","07000",21.5359615588047,"01","21136"
"01","07000",21.6767699614196,"01","00820"
"01","07000",21.8284681189965,"01","09064"
"01","07000",23.3206222001451,"01","72600"
"01","07000",24.3764066255715,"01","71201"
"01","07000",24.6270058863831,"01","79008"
"01","07000",24.7154861117235,"01","56400"
"01","07120",5.84975452382278,"01","24616"
"01","07120",6.2339781431169,"12","21250"
"01","07120",7.24494992121805,"01","33424"
"01","07120",7.58095137215973,"12","48900"
"01","07120",8.28838437983535,"01","29464"
"01","07120",11.078007588481,"01","71040"
"01","07120",14.0524186851602,"12","27000"
"01","07120",14.6458740307757,"01","16240"
"01","07120",15.7124381170949,"01","15304"
"01","07120",15.9444998851614,"01","46264"
"01","07120",16.1413181820405,"12","07450"
"01","07120",16.7752089499009,"12","10975"
"01","07120",17.6050685755868,"12","76975"
"01","07120",19.2223579466166,"01","75096"
"01","07120",19.3247775677682,"01","67800"
"01","07120",19.5138119357087,"01","19360"
"01","07120",19.5951293008089,"01","64152"
"01","07120",20.1707881384844,"12","11975"
"01","07120",20.5003059210083,"01","45904"
"01","07120",20.5669389236217,"01","42472"
"01","07120",20.6148671783488,"12","09900"
"01","07120",21.2342054526917,"12","35200"
"01","07120",22.7919427884573,"01","24184"
"01","07120",22.9256476765504,"12","58175"
"01","07120",23.0158117239883,"01","27640"
"01","07120",24.5852542063932,"01","59832"
"01","07120",24.6245215929564,"01","54480"
"01","07456",5.36108064227591,"01","15472"
"01","07456",6.5240216341145,"01","35560"
"01","07456",6.95535250045734,"01","53448"
"01","07456",7.45682358585367,"01","66408"
"01","07456",8.62709508708722,"01","74160"
"01","07456",10.3767477372643,"01","32968"
"01","07456",10.3823718770574,"01","57000"
"01","07456",10.4379909504993,"01","29032"
"01","07456",11.518554420964,"01","71280"
"01","07456",12.2396978743555,"01","01396"
"01","07456",12.8750065179968,"01","03676"
"01","07456",13.3821728172964,"01","25384"
"01","07456",14.216770616578,"01","43888"
"01","07456",14.3236395358069,"01","22504"
"01","07456",15.5749726319065,"01","39088"
"01","07456",15.816334956435,"01","34480"
"01","07456",15.9522881117554,"01","33640"
"01","07456",16.1119177995706,"01","01660"
"01","07456",16.1636337693019,"01","21328"
"01","07456",16.2798603990138,"01","30496"
"01","07456",16.3569895202338,"01","18976"
"01","07456",16.9875510993818,"01","79728"
"01","07456",17.2394759354489,"01","20955"
"01","07456",18.2213171285506,"01","02116"
"01","07456",19.2417423844077,"01","71201"
"01","07456",19.2537571043244,"01","17968"
"01","07456",19.6024679891628,"01","71900"
"01","07456",19.7444202290181,"01","09457"
"01","07456",20.012586426796,"01","76680"
"01","07456",20.2887432403347,"01","24688"
"01","07456",20.4566133427421,"01","16684"
"01","07456",20.7392688107378,"01","54582"
